"Symbol","Description","Date","Time","Open","High","Low","Close","TotalVolume"
AAPL,NASDAQ,17.04.2020,08:01:00,290.630,291.330,286.750,287.080,118056
AAPL,NASDAQ,20.04.2020,16:27:00,276.450,276.450,276.000,276.000,4914
AAPL,NASDAQ,20.04.2020,10:49:00,281.487,281.680,281.460,281.530,70129
AAPL,NASDAQ,21.04.2020,11:44:00,266.030,266.090,265.430,265.530,86783
AAPL,NASDAQ,21.04.2020,08:36:00,277.100,278.480,277.100,278.000,17486
AAPL,NASDAQ,22.04.2020,08:18:00,272.050,272.050,271.800,271.800,3391
AAPL,NASDAQ,22.04.2020,15:51:00,277.260,277.900,277.190,277.450,286679
AAPL,NASDAQ,23.04.2020,18:02:00,273.890,274.300,273.780,274.300,3346
AAPL,NASDAQ,23.04.2020,10:43:00,281.370,281.750,281.330,281.636,102191
AAPL,NASDAQ,24.04.2020,08:04:00,275.640,275.640,275.500,275.500,753
AAPL,NASDAQ,24.04.2020,15:51:00,282.630,283.010,282.040,282.275,275962
AAPL,NASDAQ,27.04.2020,09:37:00,280.420,280.420,279.950,280.030,258474
AAPL,NASDAQ,27.04.2020,08:01:00,282.660,285.000,282.620,284.640,41971
AAPL,NASDAQ,28.04.2020,16:00:00,278.640,278.980,278.200,278.570,339480
AAPL,NASDAQ,28.04.2020,08:01:00,285.680,286.200,285.200,285.650,25513
AAPL,NASDAQ,29.04.2020,08:01:00,281.795,281.817,280.500,281.090,12418
AAPL,NASDAQ,29.04.2020,17:46:00,292.300,292.490,292.300,292.310,1662
AAPL,NASDAQ,30.04.2020,18:06:00,285.040,285.250,284.750,284.800,10260
AAPL,NASDAQ,30.04.2020,16:33:00,298.050,301.479,297.710,299.170,434892
AAPL,NASDAQ,01.05.2020,08:01:00,285.820,286.200,284.110,285.226,48392
AAPL,NASDAQ,01.05.2020,10:09:00,298.050,299.000,297.950,298.690,484658
AAPL,NASDAQ,04.05.2020,09:45:00,286.510,286.970,286.317,286.945,133875
AAPL,NASDAQ,04.05.2020,16:01:00,293.170,293.720,293.160,293.390,1185150
AAPL,NASDAQ,05.05.2020,09:31:00,295.050,295.280,294.460,294.760,687018
AAPL,NASDAQ,05.05.2020,15:06:00,300.865,301.000,300.865,300.910,62417
AAPL,NASDAQ,06.05.2020,10:12:00,299.690,299.760,298.870,299.260,164186
AAPL,NASDAQ,06.05.2020,12:58:00,303.045,303.240,303.035,303.050,99673
AAPL,NASDAQ,07.05.2020,10:51:00,302.110,302.460,301.970,302.387,118430
AAPL,NASDAQ,07.05.2020,09:34:00,304.970,305.170,304.710,304.759,198214
AAPL,NASDAQ,08.05.2020,09:37:00,304.300,304.710,304.290,304.660,139031
AAPL,NASDAQ,08.05.2020,17:58:00,310.490,310.550,310.490,310.550,2062
AAPL,NASDAQ,11.05.2020,08:47:00,307.100,307.180,307.010,307.010,2462
AAPL,NASDAQ,11.05.2020,15:11:00,316.894,317.050,316.860,316.970,193128
AAPL,NASDAQ,12.05.2020,17:10:00,308.700,308.780,308.600,308.700,5043
AAPL,NASDAQ,12.05.2020,12:57:00,319.480,319.688,319.470,319.590,71635
AAPL,NASDAQ,13.05.2020,12:16:00,305.200,305.290,303.210,304.150,435283
AAPL,NASDAQ,13.05.2020,10:36:00,315.841,315.950,315.760,315.870,92552
AAPL,NASDAQ,14.05.2020,09:55:00,302.310,302.340,301.530,301.650,151112
AAPL,NASDAQ,14.05.2020,16:54:00,310.360,310.400,310.300,310.300,1545
AAPL,NASDAQ,15.05.2020,08:02:00,300.250,300.500,299.750,300.360,25164
AAPL,NASDAQ,15.05.2020,15:50:00,307.345,307.900,307.345,307.750,137304
AAPL,NASDAQ,18.05.2020,08:02:00,308.470,313.250,308.470,313.250,4590
AAPL,NASDAQ,18.05.2020,15:51:00,316.120,316.500,315.600,315.610,137708
AAPL,NASDAQ,19.05.2020,16:02:00,313.370,313.390,313.000,313.340,8290
AAPL,NASDAQ,19.05.2020,10:25:00,318.480,318.520,318.150,318.280,85847
AAPL,NASDAQ,20.05.2020,08:44:00,316.560,316.630,313.140,316.630,1236
AAPL,NASDAQ,20.05.2020,18:01:00,319.520,319.600,319.500,319.600,1350
AAPL,NASDAQ,21.05.2020,11:27:00,316.200,316.430,315.870,316.374,96550
AAPL,NASDAQ,21.05.2020,09:41:00,320.470,320.890,320.400,320.583,135865
AAPL,NASDAQ,22.05.2020,08:01:00,316.810,316.980,315.050,316.924,17535
AAPL,NASDAQ,22.05.2020,16:50:00,319.250,319.250,319.250,319.250,1000
AAPL,NASDAQ,26.05.2020,15:35:00,317.738,317.800,316.500,317.350,219554
AAPL,NASDAQ,26.05.2020,09:22:00,324.800,325.950,324.700,324.800,7950
AAPL,NASDAQ,27.05.2020,10:50:00,314.010,314.010,313.090,313.241,96820
AAPL,NASDAQ,27.05.2020,08:01:00,317.990,319.800,317.520,318.430,21112
AAPL,NASDAQ,28.05.2020,08:57:00,314.660,314.990,314.500,314.990,2613
AAPL,NASDAQ,28.05.2020,15:16:00,323.230,323.440,323.070,323.150,111368
AAPL,NASDAQ,29.05.2020,10:15:00,316.700,317.039,316.470,316.950,79097
AAPL,NASDAQ,29.05.2020,08:09:00,321.200,321.250,320.950,321.000,4149
AAPL,NASDAQ,01.06.2020,08:40:00,317.000,317.000,316.500,316.520,8923
AAPL,NASDAQ,01.06.2020,13:41:00,322.255,322.350,322.230,322.315,30279
AAPL,NASDAQ,02.06.2020,11:16:00,319.050,319.570,318.930,319.460,105063
AAPL,NASDAQ,02.06.2020,08:01:00,323.230,323.815,320.790,321.022,18706
AAPL,NASDAQ,03.06.2020,12:21:00,322.530,322.640,322.300,322.380,62888
AAPL,NASDAQ,03.06.2020,15:51:00,325.860,326.200,325.710,325.850,255252
AAPL,NASDAQ,04.06.2020,15:18:00,320.890,321.170,320.780,321.120,54191
AAPL,NASDAQ,04.06.2020,10:41:00,325.590,325.620,325.440,325.501,50899
AAPL,NASDAQ,05.06.2020,16:40:00,331.250,331.250,315.000,315.000,100584
AAPL,NASDAQ,05.06.2020,15:33:00,331.370,331.750,331.370,331.670,109001
AAPL,NASDAQ,08.06.2020,10:18:00,327.455,327.670,327.320,327.655,71205
AAPL,NASDAQ,08.06.2020,16:00:00,333.390,333.600,333.330,333.530,354092
AAPL,NASDAQ,09.06.2020,08:01:00,331.002,331.850,330.910,331.482,8637
AAPL,NASDAQ,09.06.2020,14:01:00,345.235,345.610,345.160,345.530,92003
AAPL,NASDAQ,10.06.2020,08:01:00,347.197,349.000,345.400,348.690,50355
AAPL,NASDAQ,10.06.2020,14:31:00,354.700,354.770,354.130,354.230,118276
AAPL,NASDAQ,11.06.2020,16:00:00,336.390,336.430,335.480,335.970,707712
AAPL,NASDAQ,11.06.2020,10:21:00,350.750,351.060,350.726,350.900,114435
AAPL,NASDAQ,12.06.2020,13:53:00,334.670,334.860,334.223,334.570,99781
AAPL,NASDAQ,12.06.2020,09:46:00,347.720,347.800,347.060,347.220,178254
AAPL,NASDAQ,15.06.2020,08:01:00,333.180,334.730,331.718,334.070,42308
AAPL,NASDAQ,15.06.2020,16:00:00,342.410,345.680,342.410,342.990,480438
AAPL,NASDAQ,16.06.2020,11:02:00,345.180,346.210,344.720,346.200,196847
AAPL,NASDAQ,16.06.2020,14:17:00,352.860,353.200,352.780,352.948,109962
AAPL,NASDAQ,17.06.2020,16:00:00,352.140,352.580,351.090,351.244,311140
AAPL,NASDAQ,17.06.2020,08:01:00,355.200,356.000,353.730,355.200,45630
AAPL,NASDAQ,18.06.2020,15:03:00,349.670,349.670,349.220,349.450,73967
AAPL,NASDAQ,18.06.2020,16:36:00,353.691,353.691,353.691,353.691,105
AAPL,NASDAQ,19.06.2020,17:41:00,335.000,335.000,335.000,335.000,300000
AAPL,NASDAQ,19.06.2020,09:29:00,356.000,356.950,355.980,356.280,76572
AAPL,NASDAQ,22.06.2020,08:01:00,350.250,352.450,350.210,352.330,36124
AAPL,NASDAQ,22.06.2020,18:30:00,360.700,360.760,360.700,360.760,1235
AAPL,NASDAQ,23.06.2020,09:36:00,363.030,363.040,362.270,362.655,215502
AAPL,NASDAQ,23.06.2020,13:52:00,372.150,372.380,371.670,371.976,229015
AAPL,NASDAQ,24.06.2020,11:50:00,359.075,359.210,358.520,358.725,91563
AAPL,NASDAQ,24.06.2020,09:48:00,368.390,368.790,367.850,367.870,190014
AAPL,NASDAQ,25.06.2020,09:49:00,358.810,358.840,357.570,358.130,217722
AAPL,NASDAQ,25.06.2020,16:07:00,365.000,365.020,364.900,364.900,6562
AAPL,NASDAQ,26.06.2020,15:55:00,355.180,355.290,353.020,353.230,512874
AAPL,NASDAQ,26.06.2020,08:01:00,365.503,365.860,364.900,364.911,18695
AAPL,NASDAQ,29.06.2020,09:49:00,351.370,352.335,351.280,352.180,107985
AAPL,NASDAQ,29.06.2020,16:42:00,362.478,362.870,362.380,362.800,4835
AAPL,NASDAQ,30.06.2020,08:01:00,361.420,361.699,359.110,360.680,23851
AAPL,NASDAQ,30.06.2020,15:55:00,365.160,365.980,365.160,365.680,336806
AAPL,NASDAQ,01.07.2020,08:01:00,362.280,363.500,362.130,362.950,11693
AAPL,NASDAQ,01.07.2020,12:41:00,367.270,367.360,367.056,367.270,66364
AAPL,NASDAQ,02.07.2020,15:59:00,364.090,364.650,363.640,364.159,181983
AAPL,NASDAQ,02.07.2020,09:44:00,370.180,370.470,370.110,370.420,191260
AAPL,NASDAQ,06.07.2020,08:01:00,369.125,369.980,369.110,369.520,33497
AAPL,NASDAQ,06.07.2020,11:45:00,375.710,375.780,375.418,375.550,56135
AAPL,NASDAQ,07.07.2020,16:00:00,373.180,373.340,372.230,372.640,436800
AAPL,NASDAQ,07.07.2020,10:28:00,378.420,378.620,378.310,378.380,82539
AAPL,NASDAQ,08.07.2020,09:23:00,376.410,376.410,372.690,372.690,1995
AAPL,NASDAQ,08.07.2020,18:23:00,382.830,383.090,382.830,383.090,5349
AAPL,NASDAQ,09.07.2020,11:05:00,379.190,379.670,378.690,379.210,115783
AAPL,NASDAQ,09.07.2020,09:42:00,383.456,393.910,383.420,383.860,134364
AAPL,NASDAQ,10.07.2020,10:02:00,379.083,379.500,378.821,379.248,113001
AAPL,NASDAQ,10.07.2020,16:53:00,383.790,384.190,383.790,384.190,284
AAPL,NASDAQ,13.07.2020,16:08:00,381.950,382.000,380.960,381.400,8802
AAPL,NASDAQ,13.07.2020,11:19:00,399.420,399.820,399.350,399.630,101805
AAPL,NASDAQ,14.07.2020,10:15:00,375.976,377.000,375.510,376.150,191265
AAPL,NASDAQ,14.07.2020,18:04:00,390.880,391.000,390.850,391.000,1881
AAPL,NASDAQ,15.07.2020,12:05:00,386.525,386.650,385.960,386.400,93424
AAPL,NASDAQ,15.07.2020,08:01:00,396.490,397.900,393.024,393.610,75340
AAPL,NASDAQ,16.07.2020,11:46:00,383.814,384.190,383.620,384.176,55060
AAPL,NASDAQ,16.07.2020,09:42:00,389.270,389.620,389.030,389.080,120048
AAPL,NASDAQ,17.07.2020,10:33:00,383.620,384.000,383.360,383.510,58457
AAPL,NASDAQ,17.07.2020,09:29:00,388.600,388.990,388.140,388.140,20760
AAPL,NASDAQ,20.07.2020,09:38:00,384.735,385.220,384.250,385.130,65559
AAPL,NASDAQ,20.07.2020,15:51:00,393.210,394.000,393.050,393.440,152360
AAPL,NASDAQ,21.07.2020,15:57:00,387.980,388.230,386.970,387.750,129714
AAPL,NASDAQ,21.07.2020,09:29:00,396.440,397.190,396.440,396.950,25370
AAPL,NASDAQ,22.07.2020,14:00:00,386.780,386.780,386.410,386.620,37423
AAPL,NASDAQ,22.07.2020,10:07:00,391.690,391.900,391.517,391.517,61329
AAPL,NASDAQ,23.07.2020,15:12:00,369.010,369.220,368.039,368.160,194876
AAPL,NASDAQ,23.07.2020,08:01:00,389.510,391.581,389.330,389.620,19670
AAPL,NASDAQ,24.07.2020,09:41:00,360.510,361.380,356.580,358.350,1030442
AAPL,NASDAQ,24.07.2020,15:14:00,371.530,371.880,371.400,371.430,85789
AAPL,NASDAQ,27.07.2020,08:01:00,373.507,375.300,373.500,375.110,35054
AAPL,NASDAQ,27.07.2020,18:04:00,380.500,380.500,380.490,380.490,723
AAPL,NASDAQ,28.07.2020,16:00:00,373.470,373.900,372.990,373.040,403933
AAPL,NASDAQ,28.07.2020,08:01:00,379.739,379.950,377.371,377.750,22713
AAPL,NASDAQ,29.07.2020,09:18:00,375.660,375.660,373.010,373.010,176671
AAPL,NASDAQ,29.07.2020,16:14:00,382.000,382.320,381.700,381.990,15071
AAPL,NASDAQ,30.07.2020,09:01:00,375.530,375.575,374.910,375.000,12273
AAPL,NASDAQ,30.07.2020,17:43:00,408.450,408.950,408.310,408.840,16063
AAPL,NASDAQ,31.07.2020,09:38:00,404.650,404.900,403.300,404.430,593160
AAPL,NASDAQ,31.07.2020,17:22:00,427.940,427.940,427.570,427.640,4421
AAPL,NASDAQ,03.08.2020,08:01:00,431.280,433.180,429.500,431.320,123149
AAPL,NASDAQ,03.08.2020,10:03:00,446.130,446.546,445.370,446.467,405345
AAPL,NASDAQ,04.08.2020,09:40:00,433.930,434.940,433.550,434.810,220698
AAPL,NASDAQ,04.08.2020,10:29:00,442.400,443.160,442.200,443.064,330017
AAPL,NASDAQ,05.08.2020,09:36:00,435.740,437.640,435.590,437.290,195441
AAPL,NASDAQ,05.08.2020,09:55:00,441.061,441.570,441.039,441.240,156001
AAPL,NASDAQ,06.08.2020,08:10:00,438.610,438.650,438.500,438.500,10239
AAPL,NASDAQ,06.08.2020,15:23:00,457.412,457.650,457.300,457.390,209775
AAPL,NASDAQ,07.08.2020,14:26:00,441.520,441.700,441.170,441.573,132280
AAPL,NASDAQ,07.08.2020,08:35:00,455.000,455.110,454.750,454.750,52659
AAPL,NASDAQ,10.08.2020,11:01:00,441.316,441.460,440.000,440.795,419274
AAPL,NASDAQ,10.08.2020,09:47:00,454.620,455.100,454.370,454.400,268304
AAPL,NASDAQ,11.08.2020,15:54:00,437.130,437.200,436.427,436.780,196169
AAPL,NASDAQ,11.08.2020,08:01:00,451.640,453.100,449.030,449.680,61953
AAPL,NASDAQ,12.08.2020,08:01:00,441.842,443.300,438.590,442.550,33549
AAPL,NASDAQ,12.08.2020,12:46:00,452.964,453.100,452.840,452.935,90924
AAPL,NASDAQ,13.08.2020,08:01:00,454.500,455.000,453.030,454.800,40025
AAPL,NASDAQ,13.08.2020,13:01:00,463.780,464.170,463.654,463.933,155196
AAPL,NASDAQ,14.08.2020,11:05:00,452.590,452.700,452.180,452.510,109414
AAPL,NASDAQ,14.08.2020,08:01:00,459.173,461.540,458.300,461.000,31740
AAPL,NASDAQ,17.08.2020,11:47:00,456.040,456.130,455.850,456.000,74581
AAPL,NASDAQ,17.08.2020,09:26:00,464.320,464.490,464.300,464.450,4326
AAPL,NASDAQ,18.08.2020,10:31:00,456.400,456.950,456.030,456.800,74520
AAPL,NASDAQ,18.08.2020,14:24:00,463.730,464.000,463.700,463.885,118368
AAPL,NASDAQ,19.08.2020,08:46:00,461.890,461.900,461.810,461.810,1765
AAPL,NASDAQ,19.08.2020,11:05:00,468.200,468.650,468.160,468.160,106132
AAPL,NASDAQ,20.08.2020,16:35:00,474.440,474.480,462.830,474.290,15148
AAPL,NASDAQ,20.08.2020,17:57:00,475.500,476.000,475.500,475.690,2981
AAPL,NASDAQ,21.08.2020,08:12:00,474.645,474.645,474.000,474.000,8147
AAPL,NASDAQ,21.08.2020,15:14:00,499.310,499.472,498.730,498.790,249246
AAPL,NASDAQ,24.08.2020,10:55:00,497.170,497.810,495.745,496.265,333731
AAPL,NASDAQ,24.08.2020,09:29:00,513.170,515.980,513.160,514.800,111922
AAPL,NASDAQ,25.08.2020,10:13:00,492.509,493.366,492.210,493.153,257364
AAPL,NASDAQ,25.08.2020,08:01:00,504.250,504.990,500.210,500.780,61715
AAPL,NASDAQ,26.08.2020,10:24:00,501.320,501.360,500.330,500.418,96605
AAPL,NASDAQ,26.08.2020,09:43:00,507.900,507.970,507.010,507.130,145956
AAPL,NASDAQ,27.08.2020,12:54:00,496.910,496.930,495.330,495.335,228212
AAPL,NASDAQ,27.08.2020,09:32:00,508.950,509.940,508.710,509.720,194990
AAPL,NASDAQ,28.08.2020,13:34:00,499.110,499.150,498.310,498.832,160057
AAPL,NASDAQ,28.08.2020,15:51:00,503.140,505.770,502.990,504.330,454881
AAPL,NASDAQ,31.08.2020,09:11:00,125.400,125.400,125.020,125.040,69650
AAPL,NASDAQ,31.08.2020,13:48:00,130.864,131.000,130.850,130.965,377173
AAPL,NASDAQ,01.09.2020,09:13:00,131.000,131.100,129.040,130.990,62045
AAPL,NASDAQ,01.09.2020,13:56:00,134.660,134.800,134.560,134.730,436066
AAPL,NASDAQ,02.09.2020,09:59:00,129.900,130.070,127.000,128.700,3436627
AAPL,NASDAQ,02.09.2020,09:25:00,138.360,138.550,138.340,138.540,85325
AAPL,NASDAQ,03.09.2020,18:26:00,118.160,118.500,118.100,118.490,58395
AAPL,NASDAQ,03.09.2020,08:01:00,129.250,129.696,127.800,128.390,514023
AAPL,NASDAQ,04.09.2020,10:45:00,111.030,111.960,110.890,111.186,1535028
AAPL,NASDAQ,04.09.2020,09:37:00,122.893,123.700,122.660,123.280,1431732
AAPL,NASDAQ,08.09.2020,17:46:00,110.780,110.900,110.590,110.780,94332
AAPL,NASDAQ,08.09.2020,10:19:00,118.798,118.990,118.200,118.210,611432
AAPL,NASDAQ,09.09.2020,08:01:00,115.761,116.490,115.030,116.150,439525
AAPL,NASDAQ,09.09.2020,13:13:00,118.930,119.140,118.922,119.130,354954
AAPL,NASDAQ,10.09.2020,15:17:00,112.990,113.010,112.500,112.660,647343
AAPL,NASDAQ,10.09.2020,09:07:00,120.460,120.640,120.400,120.630,57100
AAPL,NASDAQ,11.09.2020,10:11:00,111.760,111.770,110.000,111.242,1090734
AAPL,NASDAQ,11.09.2020,08:01:00,114.858,115.450,114.550,115.351,290118
AAPL,NASDAQ,14.09.2020,13:33:00,113.345,113.400,112.800,112.910,793132
AAPL,NASDAQ,14.09.2020,18:13:00,115.960,116.000,115.940,115.980,4096
AAPL,NASDAQ,15.09.2020,15:09:00,113.855,114.240,113.610,114.040,1048081
AAPL,NASDAQ,15.09.2020,09:22:00,118.750,118.880,118.670,118.740,33332
AAPL,NASDAQ,16.09.2020,16:07:00,112.100,112.100,112.000,112.060,27559
AAPL,NASDAQ,16.09.2020,08:01:00,115.610,116.210,114.880,115.590,324427
AAPL,NASDAQ,17.09.2020,09:14:00,109.010,109.080,108.650,108.730,79781
AAPL,NASDAQ,17.09.2020,11:16:00,111.935,112.200,111.930,112.080,637756
AAPL,NASDAQ,18.09.2020,13:32:00,106.270,106.430,106.090,106.390,663542
AAPL,NASDAQ,18.09.2020,08:01:00,110.890,111.540,110.610,110.897,421092
AAPL,NASDAQ,21.09.2020,09:31:00,104.530,104.600,103.100,103.891,5047981
AAPL,NASDAQ,21.09.2020,16:04:00,110.450,110.700,110.440,110.450,86731
AAPL,NASDAQ,22.09.2020,11:03:00,109.625,109.630,109.160,109.220,638222
AAPL,NASDAQ,22.09.2020,09:29:00,112.400,112.940,112.390,112.640,100168
AAPL,NASDAQ,23.09.2020,17:49:00,105.990,105.990,105.800,105.860,15659
AAPL,NASDAQ,23.09.2020,09:44:00,111.980,112.110,111.820,111.880,503390
AAPL,NASDAQ,24.09.2020,09:06:00,104.890,105.180,104.800,105.070,56502
AAPL,NASDAQ,24.09.2020,12:07:00,110.095,110.250,109.940,110.030,497895
AAPL,NASDAQ,25.09.2020,08:01:00,107.450,108.670,107.250,108.520,212714
AAPL,NASDAQ,25.09.2020,16:17:00,112.500,112.570,112.500,112.500,48354
AAPL,NASDAQ,28.09.2020,10:10:00,113.095,113.100,112.780,112.920,573655
AAPL,NASDAQ,28.09.2020,08:07:00,115.470,115.500,115.390,115.430,24008
AAPL,NASDAQ,29.09.2020,10:47:00,113.680,113.730,113.570,113.710,361001
AAPL,NASDAQ,29.09.2020,09:36:00,115.050,115.310,115.040,115.100,443320
AAPL,NASDAQ,30.09.2020,08:01:00,113.490,114.370,113.080,113.100,189519
AAPL,NASDAQ,30.09.2020,14:23:00,117.150,117.260,117.130,117.219,258104
AAPL,NASDAQ,01.10.2020,12:17:00,116.080,116.090,115.830,115.950,375765
AAPL,NASDAQ,01.10.2020,08:45:00,118.000,118.100,117.950,118.050,29183
AAPL,NASDAQ,02.10.2020,09:31:00,112.840,113.580,112.220,113.580,4158577
AAPL,NASDAQ,02.10.2020,08:01:00,112.960,117.080,112.790,113.030,588053
AAPL,NASDAQ,05.10.2020,08:01:00,114.000,114.500,113.300,113.990,286050
AAPL,NASDAQ,05.10.2020,16:01:00,116.550,116.660,116.400,116.450,6289747
AAPL,NASDAQ,06.10.2020,15:08:00,112.890,112.930,112.250,112.400,1096835
AAPL,NASDAQ,06.10.2020,08:01:00,115.840,116.790,115.560,115.860,118577
AAPL,NASDAQ,07.10.2020,09:10:00,114.590,114.630,113.134,114.570,6610
AAPL,NASDAQ,07.10.2020,13:45:00,115.260,115.550,115.260,115.405,507497
AAPL,NASDAQ,08.10.2020,14:03:00,114.610,114.660,114.590,114.649,145574
AAPL,NASDAQ,08.10.2020,08:02:00,116.210,116.500,116.200,116.220,26878
AAPL,NASDAQ,09.10.2020,09:33:00,115.065,115.120,114.920,115.118,584129
AAPL,NASDAQ,09.10.2020,18:28:00,117.740,117.800,117.730,117.800,13889
AAPL,NASDAQ,12.10.2020,08:01:00,120.360,120.840,117.260,120.800,463167
AAPL,NASDAQ,12.10.2020,14:25:00,125.050,125.180,125.040,125.152,613474
AAPL,NASDAQ,13.10.2020,13:58:00,120.570,120.720,119.650,119.855,2541655
AAPL,NASDAQ,13.10.2020,08:01:00,125.900,126.600,125.300,126.240,703957
AAPL,NASDAQ,14.10.2020,13:35:00,119.817,119.870,119.620,119.720,598090
AAPL,NASDAQ,14.10.2020,09:48:00,122.837,123.030,122.830,122.989,975378
AAPL,NASDAQ,15.10.2020,09:31:00,118.750,119.290,118.150,119.200,2824580
AAPL,NASDAQ,15.10.2020,08:03:00,118.690,121.490,118.670,118.760,5759
AAPL,NASDAQ,16.10.2020,16:13:00,119.032,119.032,118.720,118.800,39694
AAPL,NASDAQ,16.10.2020,08:35:00,122.000,122.110,121.980,121.980,28905
AAPL,NASDAQ,19.10.2020,15:55:00,116.025,116.050,115.660,115.700,937951
AAPL,NASDAQ,19.10.2020,08:01:00,120.050,120.500,119.900,120.060,270763
AAPL,NASDAQ,20.10.2020,09:38:00,115.880,116.055,115.630,115.930,740149
AAPL,NASDAQ,20.10.2020,13:39:00,118.917,118.980,118.870,118.900,425931
AAPL,NASDAQ,21.10.2020,09:31:00,116.630,117.210,116.450,117.020,2315266
AAPL,NASDAQ,21.10.2020,10:47:00,118.581,118.705,118.581,118.652,197791
AAPL,NASDAQ,22.10.2020,10:45:00,115.200,115.200,114.590,114.907,1381215
AAPL,NASDAQ,22.10.2020,09:32:00,117.795,118.040,117.750,117.805,506622
AAPL,NASDAQ,23.10.2020,11:48:00,114.350,114.410,114.280,114.350,283698
AAPL,NASDAQ,23.10.2020,09:31:00,116.380,116.550,116.230,116.506,1272686
AAPL,NASDAQ,26.10.2020,13:34:00,113.120,113.120,112.880,112.992,739794
AAPL,NASDAQ,26.10.2020,10:21:00,116.342,116.550,116.340,116.437,481898
AAPL,NASDAQ,27.10.2020,09:35:00,114.690,114.890,114.540,114.747,518894
AAPL,NASDAQ,27.10.2020,12:21:00,117.060,117.280,117.050,117.170,534612
AAPL,NASDAQ,28.10.2020,16:00:00,111.430,111.510,111.100,111.150,2957672
AAPL,NASDAQ,28.10.2020,08:02:00,115.200,116.890,115.140,115.150,10502
AAPL,NASDAQ,29.10.2020,18:01:00,109.290,109.360,108.590,109.300,138133
AAPL,NASDAQ,29.10.2020,14:35:00,116.730,116.930,116.710,116.910,401364
AAPL,NASDAQ,30.10.2020,15:10:00,107.830,107.910,107.720,107.828,452523
AAPL,NASDAQ,30.10.2020,09:34:00,111.630,111.990,111.430,111.650,1082892
AAPL,NASDAQ,02.11.2020,13:59:00,107.464,107.464,107.320,107.350,231933
AAPL,NASDAQ,02.11.2020,09:33:00,109.560,110.680,109.540,110.560,1411787
AAPL,NASDAQ,03.11.2020,09:35:00,108.900,109.080,108.730,109.040,465347
AAPL,NASDAQ,03.11.2020,15:41:00,111.120,111.490,111.120,111.352,752554
AAPL,NASDAQ,04.11.2020,09:38:00,112.980,113.035,112.350,112.466,750855
AAPL,NASDAQ,04.11.2020,16:51:00,115.900,116.000,115.880,116.000,16969
AAPL,NASDAQ,05.11.2020,08:01:00,117.980,118.290,115.230,118.178,306535
AAPL,NASDAQ,05.11.2020,09:51:00,119.320,119.620,119.320,119.560,847684
AAPL,NASDAQ,06.11.2020,09:59:00,116.170,116.380,116.130,116.320,399061
AAPL,NASDAQ,06.11.2020,13:17:00,119.135,119.200,119.120,119.198,135513
AAPL,NASDAQ,09.11.2020,16:01:00,116.320,116.510,116.030,116.320,9061777
AAPL,NASDAQ,09.11.2020,10:33:00,121.900,121.990,121.830,121.908,432055
AAPL,NASDAQ,10.11.2020,10:43:00,114.505,114.505,114.130,114.300,450860
AAPL,NASDAQ,10.11.2020,09:36:00,117.350,117.590,116.530,116.580,1058493
AAPL,NASDAQ,11.11.2020,09:34:00,116.740,116.770,116.440,116.750,460536
AAPL,NASDAQ,11.11.2020,17:31:00,120.070,120.070,119.960,120.000,21723
AAPL,NASDAQ,12.11.2020,13:50:00,118.730,118.766,118.570,118.620,272159
AAPL,NASDAQ,12.11.2020,10:42:00,120.330,120.530,120.280,120.466,621943
AAPL,NASDAQ,13.11.2020,10:58:00,118.000,118.014,117.870,117.940,335159
AAPL,NASDAQ,13.11.2020,08:01:00,119.820,119.970,119.640,119.710,136958
AAPL,NASDAQ,16.11.2020,09:33:00,118.265,118.520,118.146,118.420,604645
AAPL,NASDAQ,16.11.2020,12:07:00,120.930,120.990,120.900,120.920,247589
AAPL,NASDAQ,17.11.2020,09:53:00,119.125,119.200,118.960,119.180,629458
AAPL,NASDAQ,17.11.2020,13:09:00,120.665,120.674,120.510,120.535,180496
