"Symbol","Description","Date","Time","Open","High","Low","Close","TotalVolume"
AAPL,NASDAQ,23.04.2020,15:00:00,277.800,277.930,275.000,275.240,3448137
AAPL,NASDAQ,23.04.2020,16:00:00,274.970,275.450,273.900,274.570,2661751
AAPL,NASDAQ,23.04.2020,17:00:00,274.510,274.510,274.000,274.290,11943
AAPL,NASDAQ,24.04.2020,18:00:00,274.220,274.890,273.780,274.270,21318
AAPL,NASDAQ,24.04.2020,08:00:00,275.850,277.370,275.500,276.760,79276
AAPL,NASDAQ,24.04.2020,09:00:00,276.643,279.490,276.000,277.655,3477254
AAPL,NASDAQ,24.04.2020,10:00:00,277.442,280.490,277.442,279.510,4277619
AAPL,NASDAQ,24.04.2020,11:00:00,279.450,279.520,278.007,278.935,2703777
AAPL,NASDAQ,24.04.2020,12:00:00,278.870,280.820,278.480,280.550,2720649
AAPL,NASDAQ,24.04.2020,13:00:00,280.470,281.110,280.240,280.990,2502096
AAPL,NASDAQ,24.04.2020,14:00:00,281.300,282.000,281.060,281.260,2400745
AAPL,NASDAQ,24.04.2020,15:00:00,281.210,283.010,280.610,282.750,4744991
AAPL,NASDAQ,24.04.2020,16:00:00,282.960,283.000,280.761,282.980,2218219
AAPL,NASDAQ,24.04.2020,17:00:00,282.910,282.970,282.030,282.300,60388
AAPL,NASDAQ,27.04.2020,18:00:00,282.400,282.400,282.000,282.100,17436
AAPL,NASDAQ,27.04.2020,08:00:00,284.550,284.640,283.280,283.310,148783
AAPL,NASDAQ,27.04.2020,09:00:00,283.030,284.000,279.950,283.870,4556745
AAPL,NASDAQ,27.04.2020,10:00:00,284.170,284.540,281.050,281.660,4268990
AAPL,NASDAQ,27.04.2020,11:00:00,281.350,283.330,280.710,282.140,2892146
AAPL,NASDAQ,27.04.2020,12:00:00,282.240,282.460,281.100,281.848,2144007
AAPL,NASDAQ,27.04.2020,13:00:00,281.806,281.970,280.352,281.680,2012152
AAPL,NASDAQ,27.04.2020,14:00:00,281.695,283.020,281.695,282.650,1980482
AAPL,NASDAQ,27.04.2020,15:00:00,282.600,283.620,282.330,283.150,3321567
AAPL,NASDAQ,27.04.2020,16:00:00,283.160,283.170,282.484,282.800,1716702
AAPL,NASDAQ,27.04.2020,17:00:00,282.800,283.000,282.750,283.000,6631
AAPL,NASDAQ,28.04.2020,18:00:00,283.010,283.350,282.920,283.350,11006
AAPL,NASDAQ,28.04.2020,08:00:00,285.743,285.750,284.820,285.200,52751
AAPL,NASDAQ,28.04.2020,09:00:00,285.150,285.830,284.230,284.535,3006987
AAPL,NASDAQ,28.04.2020,10:00:00,284.680,285.410,280.640,280.830,4830695
AAPL,NASDAQ,28.04.2020,11:00:00,281.140,282.360,280.560,281.010,2502428
AAPL,NASDAQ,28.04.2020,12:00:00,281.150,281.650,279.331,281.560,2592848
AAPL,NASDAQ,28.04.2020,13:00:00,281.450,281.730,280.180,280.965,1675393
AAPL,NASDAQ,28.04.2020,14:00:00,281.020,282.050,280.453,280.682,1630110
AAPL,NASDAQ,28.04.2020,15:00:00,280.820,282.400,278.340,278.640,3317371
AAPL,NASDAQ,28.04.2020,16:00:00,278.570,281.206,278.510,279.780,1674979
AAPL,NASDAQ,28.04.2020,17:00:00,279.760,280.800,279.660,280.390,29362
AAPL,NASDAQ,29.04.2020,18:00:00,280.100,280.690,280.000,280.500,12489
AAPL,NASDAQ,29.04.2020,08:00:00,281.090,285.250,281.000,285.200,208185
AAPL,NASDAQ,29.04.2020,09:00:00,285.680,288.040,283.890,286.820,4769910
AAPL,NASDAQ,29.04.2020,10:00:00,286.900,289.670,286.470,287.990,4934610
AAPL,NASDAQ,29.04.2020,11:00:00,287.825,288.160,286.750,287.170,2747744
AAPL,NASDAQ,29.04.2020,12:00:00,286.880,287.980,286.730,287.075,1941323
AAPL,NASDAQ,29.04.2020,13:00:00,287.190,288.020,286.600,287.070,1960920
AAPL,NASDAQ,29.04.2020,14:00:00,287.130,288.480,286.330,288.470,2578448
AAPL,NASDAQ,29.04.2020,15:00:00,288.450,289.330,287.330,287.430,3869192
AAPL,NASDAQ,29.04.2020,16:00:00,287.470,290.750,287.000,290.300,2419242
AAPL,NASDAQ,29.04.2020,17:00:00,290.500,292.490,290.500,291.840,144850
AAPL,NASDAQ,30.04.2020,18:00:00,291.810,292.000,291.020,291.400,46246
AAPL,NASDAQ,30.04.2020,08:00:00,290.110,291.200,288.516,288.800,145892
AAPL,NASDAQ,30.04.2020,09:00:00,288.520,293.320,287.210,292.830,4774883
AAPL,NASDAQ,30.04.2020,10:00:00,292.400,293.070,290.350,291.680,4374692
AAPL,NASDAQ,30.04.2020,11:00:00,291.580,292.420,290.300,290.600,2582495
AAPL,NASDAQ,30.04.2020,12:00:00,290.230,290.680,288.780,290.420,3066490
AAPL,NASDAQ,30.04.2020,13:00:00,290.470,291.450,289.878,290.875,2254459
AAPL,NASDAQ,30.04.2020,14:00:00,290.930,291.830,290.370,291.030,3000944
AAPL,NASDAQ,30.04.2020,15:00:00,290.940,294.500,290.874,294.320,6826021
AAPL,NASDAQ,30.04.2020,16:00:00,293.990,301.479,287.450,289.390,6652649
AAPL,NASDAQ,30.04.2020,17:00:00,288.370,291.200,286.000,286.500,971354
AAPL,NASDAQ,01.05.2020,18:00:00,286.250,286.980,284.750,286.740,209216
AAPL,NASDAQ,01.05.2020,08:00:00,285.200,287.250,284.670,286.900,224661
AAPL,NASDAQ,01.05.2020,09:00:00,286.880,294.800,285.750,294.800,9746611
AAPL,NASDAQ,01.05.2020,10:00:00,294.190,299.000,293.500,297.005,12260564
AAPL,NASDAQ,01.05.2020,11:00:00,296.800,297.280,293.100,293.499,5695627
AAPL,NASDAQ,01.05.2020,12:00:00,293.470,293.750,288.850,290.670,6189492
AAPL,NASDAQ,01.05.2020,13:00:00,290.350,291.500,288.680,290.370,3338250
AAPL,NASDAQ,01.05.2020,14:00:00,290.540,291.820,289.660,291.338,3122164
AAPL,NASDAQ,01.05.2020,15:00:00,291.410,292.560,288.020,288.770,5689518
AAPL,NASDAQ,01.05.2020,16:00:00,289.760,289.950,289.070,289.560,2652664
AAPL,NASDAQ,01.05.2020,17:00:00,289.510,290.500,289.470,290.250,27222
AAPL,NASDAQ,04.05.2020,18:00:00,290.050,290.450,290.050,290.450,6321
AAPL,NASDAQ,04.05.2020,08:00:00,288.800,289.980,288.400,289.010,131063
AAPL,NASDAQ,04.05.2020,09:00:00,289.050,289.980,286.317,288.530,4680626
AAPL,NASDAQ,04.05.2020,10:00:00,288.740,291.466,288.520,290.340,4708216
AAPL,NASDAQ,04.05.2020,11:00:00,290.165,292.100,289.880,291.650,3112503
AAPL,NASDAQ,04.05.2020,12:00:00,291.500,292.090,289.090,289.510,2792948
AAPL,NASDAQ,04.05.2020,13:00:00,289.696,290.740,288.130,290.640,2946406
AAPL,NASDAQ,04.05.2020,14:00:00,290.700,291.540,289.970,291.390,2490265
AAPL,NASDAQ,04.05.2020,15:00:00,291.530,293.690,291.150,293.430,4336342
AAPL,NASDAQ,04.05.2020,16:00:00,293.170,293.720,292.580,292.900,1237274
AAPL,NASDAQ,04.05.2020,17:00:00,293.000,293.010,292.710,292.960,9051
AAPL,NASDAQ,05.05.2020,18:00:00,292.770,293.450,292.750,293.450,16812
AAPL,NASDAQ,05.05.2020,08:00:00,295.840,296.240,295.506,295.800,76641
AAPL,NASDAQ,05.05.2020,09:00:00,295.800,298.220,294.460,297.516,4586168
AAPL,NASDAQ,05.05.2020,10:00:00,297.470,298.660,296.580,298.290,4212462
AAPL,NASDAQ,05.05.2020,11:00:00,298.050,299.070,297.330,298.910,2832938
AAPL,NASDAQ,05.05.2020,12:00:00,298.900,299.800,298.530,299.375,3321092
AAPL,NASDAQ,05.05.2020,13:00:00,299.310,300.000,298.670,299.775,2662809
AAPL,NASDAQ,05.05.2020,14:00:00,299.730,300.950,299.500,300.910,3835124
AAPL,NASDAQ,05.05.2020,15:00:00,300.930,301.000,297.040,297.850,6783539
AAPL,NASDAQ,05.05.2020,16:00:00,297.560,297.900,297.160,297.560,1487109
AAPL,NASDAQ,05.05.2020,17:00:00,297.680,297.850,297.550,297.700,31008
AAPL,NASDAQ,06.05.2020,18:00:00,297.850,299.010,297.850,298.440,14172
AAPL,NASDAQ,06.05.2020,08:00:00,299.900,300.240,299.050,299.763,80519
AAPL,NASDAQ,06.05.2020,09:00:00,299.700,302.940,299.700,301.820,5196582
AAPL,NASDAQ,06.05.2020,10:00:00,302.000,302.850,298.870,302.025,5941263
AAPL,NASDAQ,06.05.2020,11:00:00,301.975,303.100,301.500,302.520,4057076
AAPL,NASDAQ,06.05.2020,12:00:00,302.680,303.240,302.180,302.750,2860612
AAPL,NASDAQ,06.05.2020,13:00:00,302.730,303.180,301.080,301.775,2905763
AAPL,NASDAQ,06.05.2020,14:00:00,301.870,302.670,301.190,302.120,2261085
AAPL,NASDAQ,06.05.2020,15:00:00,301.820,302.720,300.660,300.850,3985420
AAPL,NASDAQ,06.05.2020,16:00:00,300.630,300.940,299.890,300.220,1111367
AAPL,NASDAQ,06.05.2020,17:00:00,300.230,300.630,300.000,300.200,20949
AAPL,NASDAQ,07.05.2020,18:00:00,300.070,300.350,299.010,299.400,15386
AAPL,NASDAQ,07.05.2020,08:00:00,303.500,303.700,302.820,303.490,76757
AAPL,NASDAQ,07.05.2020,09:00:00,303.590,305.170,303.130,304.490,4159765
AAPL,NASDAQ,07.05.2020,10:00:00,304.550,304.900,301.970,302.923,4476337
AAPL,NASDAQ,07.05.2020,11:00:00,302.920,304.380,302.620,303.970,2647325
AAPL,NASDAQ,07.05.2020,12:00:00,303.950,304.400,303.574,304.141,1981276
AAPL,NASDAQ,07.05.2020,13:00:00,304.180,304.380,303.682,303.960,1563575
AAPL,NASDAQ,07.05.2020,14:00:00,303.940,304.160,303.200,303.640,2063552
AAPL,NASDAQ,07.05.2020,15:00:00,303.620,303.900,302.560,303.590,4384483
AAPL,NASDAQ,07.05.2020,16:00:00,303.740,304.560,303.540,304.250,1548235
AAPL,NASDAQ,07.05.2020,17:00:00,304.300,304.300,303.810,304.010,17770
AAPL,NASDAQ,08.05.2020,18:00:00,304.120,304.600,304.000,304.540,16088
AAPL,NASDAQ,08.05.2020,08:00:00,306.080,307.067,304.490,306.450,176360
AAPL,NASDAQ,08.05.2020,09:00:00,306.450,306.730,304.290,304.847,3255867
AAPL,NASDAQ,08.05.2020,10:00:00,304.900,306.730,304.860,306.355,3959853
AAPL,NASDAQ,08.05.2020,11:00:00,306.380,308.000,305.900,307.980,2750369
AAPL,NASDAQ,08.05.2020,12:00:00,307.970,308.470,307.740,308.200,2550218
AAPL,NASDAQ,08.05.2020,13:00:00,308.240,308.500,306.760,307.000,2104291
AAPL,NASDAQ,08.05.2020,14:00:00,307.070,307.930,306.640,307.730,1786942
AAPL,NASDAQ,08.05.2020,15:00:00,307.720,310.350,307.680,309.980,8115336
AAPL,NASDAQ,08.05.2020,16:00:00,309.750,310.350,307.970,310.250,2213138
AAPL,NASDAQ,08.05.2020,17:00:00,310.320,310.550,310.100,310.550,36983
AAPL,NASDAQ,11.05.2020,18:00:00,310.500,310.550,310.350,310.500,8258
AAPL,NASDAQ,11.05.2020,08:00:00,307.700,307.950,307.010,307.450,126080
AAPL,NASDAQ,11.05.2020,09:00:00,307.350,310.490,307.240,310.090,4511311
AAPL,NASDAQ,11.05.2020,10:00:00,309.810,312.640,309.720,311.880,5650130
AAPL,NASDAQ,11.05.2020,11:00:00,311.960,313.830,311.890,313.142,3449295
AAPL,NASDAQ,11.05.2020,12:00:00,313.260,313.740,312.690,313.030,2292253
AAPL,NASDAQ,11.05.2020,13:00:00,313.240,315.210,312.940,315.105,3578445
AAPL,NASDAQ,11.05.2020,14:00:00,314.830,316.270,314.510,316.163,3158356
AAPL,NASDAQ,11.05.2020,15:00:00,316.060,317.050,315.190,315.690,4731573
AAPL,NASDAQ,11.05.2020,16:00:00,315.010,315.240,314.570,314.960,1188378
AAPL,NASDAQ,11.05.2020,17:00:00,314.970,315.150,314.760,314.950,11751
AAPL,NASDAQ,12.05.2020,18:00:00,314.990,315.850,314.990,315.800,9331
AAPL,NASDAQ,12.05.2020,08:00:00,317.490,317.650,316.710,317.480,87593
AAPL,NASDAQ,12.05.2020,09:00:00,317.500,319.100,315.750,317.720,6047657
AAPL,NASDAQ,12.05.2020,10:00:00,317.520,318.400,316.080,318.220,4247228
AAPL,NASDAQ,12.05.2020,11:00:00,318.220,319.130,317.630,318.200,2811513
AAPL,NASDAQ,12.05.2020,12:00:00,318.390,319.688,317.980,319.420,2586327
AAPL,NASDAQ,12.05.2020,13:00:00,319.349,319.410,316.340,318.505,3531224
AAPL,NASDAQ,12.05.2020,14:00:00,318.460,318.510,316.290,317.320,2942652
AAPL,NASDAQ,12.05.2020,15:00:00,317.250,317.500,310.910,311.785,6927494
AAPL,NASDAQ,12.05.2020,16:00:00,311.343,316.401,309.310,309.500,2609523
AAPL,NASDAQ,12.05.2020,17:00:00,309.250,309.960,308.600,309.750,95980
AAPL,NASDAQ,13.05.2020,18:00:00,309.750,310.500,309.200,310.060,57598
AAPL,NASDAQ,13.05.2020,08:00:00,313.700,313.780,312.600,313.310,121177
AAPL,NASDAQ,13.05.2020,09:00:00,313.280,313.490,310.110,313.319,5279681
AAPL,NASDAQ,13.05.2020,10:00:00,313.200,315.950,313.000,313.090,6117907
AAPL,NASDAQ,13.05.2020,11:00:00,312.880,314.393,309.020,309.100,6053477
AAPL,NASDAQ,13.05.2020,12:00:00,309.266,309.340,303.210,306.962,7404150
AAPL,NASDAQ,13.05.2020,13:00:00,307.200,307.390,304.530,304.750,3669584
AAPL,NASDAQ,13.05.2020,14:00:00,304.710,306.900,303.820,304.240,3525742
AAPL,NASDAQ,13.05.2020,15:00:00,303.737,308.100,303.275,308.030,6243785
AAPL,NASDAQ,13.05.2020,16:00:00,307.650,308.400,307.600,308.260,2042268
AAPL,NASDAQ,13.05.2020,17:00:00,308.393,308.770,308.190,308.750,25090
AAPL,NASDAQ,14.05.2020,18:00:00,308.770,308.970,308.540,308.750,11065
AAPL,NASDAQ,14.05.2020,08:00:00,304.500,304.990,302.230,303.090,218125
AAPL,NASDAQ,14.05.2020,09:00:00,303.300,307.020,301.530,302.868,4409888
AAPL,NASDAQ,14.05.2020,10:00:00,302.650,304.576,301.580,303.720,5592474
AAPL,NASDAQ,14.05.2020,11:00:00,303.660,306.660,303.430,304.100,4416904
AAPL,NASDAQ,14.05.2020,12:00:00,304.270,306.370,302.940,305.890,3177657
AAPL,NASDAQ,14.05.2020,13:00:00,306.090,307.520,305.569,306.122,3531131
AAPL,NASDAQ,14.05.2020,14:00:00,306.090,306.640,304.660,306.010,3153321
AAPL,NASDAQ,14.05.2020,15:00:00,305.965,309.500,305.780,309.100,5759195
AAPL,NASDAQ,14.05.2020,16:00:00,309.540,310.400,305.311,309.980,2538162
AAPL,NASDAQ,14.05.2020,17:00:00,309.900,310.240,309.600,309.600,27512
AAPL,NASDAQ,15.05.2020,18:00:00,309.550,310.150,309.330,310.000,10522
AAPL,NASDAQ,15.05.2020,08:00:00,300.250,302.480,299.750,301.050,360081
AAPL,NASDAQ,15.05.2020,09:00:00,301.210,304.445,299.800,303.660,6814219
AAPL,NASDAQ,15.05.2020,10:00:00,304.040,306.120,303.640,304.180,5392341
AAPL,NASDAQ,15.05.2020,11:00:00,304.090,304.090,302.290,303.156,3425094
AAPL,NASDAQ,15.05.2020,12:00:00,303.085,305.360,302.880,304.745,3643820
AAPL,NASDAQ,15.05.2020,13:00:00,304.930,306.110,304.640,305.480,3130905
AAPL,NASDAQ,15.05.2020,14:00:00,305.490,307.440,305.400,306.280,3719155
AAPL,NASDAQ,15.05.2020,15:00:00,306.100,307.900,305.664,307.700,5151954
AAPL,NASDAQ,15.05.2020,16:00:00,307.710,307.780,304.821,307.300,1512746
AAPL,NASDAQ,15.05.2020,17:00:00,307.220,307.450,307.060,307.120,18010
AAPL,NASDAQ,18.05.2020,18:00:00,307.140,307.200,306.720,306.820,7619
AAPL,NASDAQ,18.05.2020,08:00:00,308.470,314.420,308.470,312.950,209664
AAPL,NASDAQ,18.05.2020,09:00:00,313.190,313.280,310.324,311.890,4328610
AAPL,NASDAQ,18.05.2020,10:00:00,312.380,313.810,311.410,313.505,4190319
AAPL,NASDAQ,18.05.2020,11:00:00,313.630,314.140,313.140,313.870,2926386
AAPL,NASDAQ,18.05.2020,12:00:00,313.970,315.000,313.750,314.755,2831545
AAPL,NASDAQ,18.05.2020,13:00:00,314.890,316.200,314.770,315.390,3096404
AAPL,NASDAQ,18.05.2020,14:00:00,315.390,315.740,314.470,314.960,2105690
AAPL,NASDAQ,18.05.2020,15:00:00,314.930,316.500,314.033,314.910,4513872
AAPL,NASDAQ,18.05.2020,16:00:00,314.890,315.250,314.510,314.650,2876758
AAPL,NASDAQ,18.05.2020,17:00:00,314.600,314.900,314.450,314.660,6720
AAPL,NASDAQ,19.05.2020,18:00:00,314.820,315.900,314.650,315.200,9529
AAPL,NASDAQ,19.05.2020,08:00:00,315.690,315.900,315.030,315.880,35182
AAPL,NASDAQ,19.05.2020,09:00:00,315.771,317.600,314.750,317.280,3178899
AAPL,NASDAQ,19.05.2020,10:00:00,317.470,318.520,316.620,317.680,3986475
AAPL,NASDAQ,19.05.2020,11:00:00,317.810,317.955,316.660,317.240,2423786
AAPL,NASDAQ,19.05.2020,12:00:00,317.310,317.650,316.280,317.575,1781015
AAPL,NASDAQ,19.05.2020,13:00:00,317.520,317.860,317.109,317.280,1322938
AAPL,NASDAQ,19.05.2020,14:00:00,317.230,317.590,314.770,314.870,2084200
AAPL,NASDAQ,19.05.2020,15:00:00,314.890,316.980,313.280,313.420,4281791
AAPL,NASDAQ,19.05.2020,16:00:00,313.140,313.450,313.000,313.300,1469449
AAPL,NASDAQ,19.05.2020,17:00:00,313.200,313.250,313.100,313.180,4700
AAPL,NASDAQ,20.05.2020,18:00:00,313.140,313.550,313.000,313.300,8523
AAPL,NASDAQ,20.05.2020,08:00:00,316.880,317.000,313.140,316.550,54337
AAPL,NASDAQ,20.05.2020,09:00:00,316.700,319.030,316.200,318.780,4075543
AAPL,NASDAQ,20.05.2020,10:00:00,318.890,319.060,317.520,318.360,3254043
AAPL,NASDAQ,20.05.2020,11:00:00,318.490,319.520,318.290,319.100,2815040
AAPL,NASDAQ,20.05.2020,12:00:00,319.270,319.480,317.110,318.430,2726961
AAPL,NASDAQ,20.05.2020,13:00:00,318.620,318.860,317.420,318.086,1957929
AAPL,NASDAQ,20.05.2020,14:00:00,318.140,318.950,317.320,318.730,2415794
AAPL,NASDAQ,20.05.2020,15:00:00,318.800,319.360,318.020,319.070,3332906
AAPL,NASDAQ,20.05.2020,16:00:00,319.230,319.550,319.030,319.550,2234537
AAPL,NASDAQ,20.05.2020,17:00:00,319.550,319.590,319.100,319.520,11328
AAPL,NASDAQ,21.05.2020,18:00:00,319.380,319.550,319.100,319.240,8762
AAPL,NASDAQ,21.05.2020,08:00:00,318.080,319.490,317.500,318.650,77401
AAPL,NASDAQ,21.05.2020,09:00:00,318.650,320.890,318.000,319.420,3577220
AAPL,NASDAQ,21.05.2020,10:00:00,319.650,320.040,317.033,318.400,3795547
AAPL,NASDAQ,21.05.2020,11:00:00,318.320,318.320,315.870,317.200,2731835
AAPL,NASDAQ,21.05.2020,12:00:00,317.100,317.880,316.630,317.540,1817445
AAPL,NASDAQ,21.05.2020,13:00:00,317.700,318.720,317.280,318.563,2026433
AAPL,NASDAQ,21.05.2020,14:00:00,318.380,319.060,317.050,317.877,2131975
AAPL,NASDAQ,21.05.2020,15:00:00,317.820,318.670,316.580,317.013,2795586
AAPL,NASDAQ,21.05.2020,16:00:00,317.090,317.250,316.200,316.790,1447603
AAPL,NASDAQ,21.05.2020,17:00:00,316.790,316.790,316.500,316.750,4308
AAPL,NASDAQ,22.05.2020,18:00:00,316.580,317.090,316.500,317.090,12496
AAPL,NASDAQ,22.05.2020,08:00:00,316.976,316.990,315.760,316.150,63906
AAPL,NASDAQ,22.05.2020,09:00:00,316.000,317.800,315.350,317.685,2330842
AAPL,NASDAQ,22.05.2020,10:00:00,317.750,317.950,316.500,316.830,3065060
AAPL,NASDAQ,22.05.2020,11:00:00,316.700,317.690,316.530,317.315,1806572
AAPL,NASDAQ,22.05.2020,12:00:00,317.440,318.000,316.930,317.320,1565148
AAPL,NASDAQ,22.05.2020,13:00:00,317.460,318.430,317.400,317.860,1809180
AAPL,NASDAQ,22.05.2020,14:00:00,317.860,318.600,317.730,318.210,1854201
AAPL,NASDAQ,22.05.2020,15:00:00,318.197,318.950,317.250,318.840,2907615
AAPL,NASDAQ,22.05.2020,16:00:00,318.890,319.250,318.730,319.150,998574
AAPL,NASDAQ,22.05.2020,17:00:00,319.150,319.200,319.050,319.050,9918
AAPL,NASDAQ,26.05.2020,18:00:00,319.080,319.110,319.000,319.000,6796
AAPL,NASDAQ,26.05.2020,08:00:00,323.990,324.190,323.510,323.810,65113
AAPL,NASDAQ,26.05.2020,09:00:00,323.980,325.950,319.720,320.190,4061490
AAPL,NASDAQ,26.05.2020,10:00:00,319.950,321.820,319.840,321.065,3414171
AAPL,NASDAQ,26.05.2020,11:00:00,320.940,321.447,316.700,318.780,3751657
AAPL,NASDAQ,26.05.2020,12:00:00,318.860,320.530,318.510,319.850,2527745
AAPL,NASDAQ,26.05.2020,13:00:00,320.060,321.370,319.300,320.230,2859949
AAPL,NASDAQ,26.05.2020,14:00:00,320.110,320.270,318.510,319.220,1811364
AAPL,NASDAQ,26.05.2020,15:00:00,319.270,319.440,316.500,316.790,4192215
AAPL,NASDAQ,26.05.2020,16:00:00,316.730,317.550,316.650,317.390,2916010
AAPL,NASDAQ,26.05.2020,17:00:00,317.450,317.470,317.330,317.330,3151
AAPL,NASDAQ,27.05.2020,18:00:00,317.400,317.600,317.050,317.350,3238
AAPL,NASDAQ,27.05.2020,08:00:00,317.850,318.540,316.600,317.090,84838
AAPL,NASDAQ,27.05.2020,09:00:00,316.920,318.710,315.170,316.200,3269287
AAPL,NASDAQ,27.05.2020,10:00:00,315.995,318.060,313.090,314.950,4528198
AAPL,NASDAQ,27.05.2020,11:00:00,314.750,315.950,313.410,314.880,2821453
AAPL,NASDAQ,27.05.2020,12:00:00,314.860,315.840,313.550,315.440,2036731
AAPL,NASDAQ,27.05.2020,13:00:00,315.320,315.720,314.460,315.350,1453382
AAPL,NASDAQ,27.05.2020,14:00:00,315.270,316.940,315.270,316.870,1785340
AAPL,NASDAQ,27.05.2020,15:00:00,317.020,318.380,316.360,318.340,2835408
AAPL,NASDAQ,27.05.2020,16:00:00,318.110,318.400,317.740,318.150,1818380
AAPL,NASDAQ,27.05.2020,17:00:00,318.050,318.200,317.930,317.930,19177
AAPL,NASDAQ,28.05.2020,18:00:00,317.810,318.000,317.600,317.720,6518
AAPL,NASDAQ,28.05.2020,08:00:00,316.050,316.400,314.500,315.250,121778
AAPL,NASDAQ,28.05.2020,09:00:00,315.430,320.440,315.250,319.210,3533739
AAPL,NASDAQ,28.05.2020,10:00:00,319.400,320.800,318.450,320.400,3071568
AAPL,NASDAQ,28.05.2020,11:00:00,320.440,321.490,319.650,321.410,2821095
AAPL,NASDAQ,28.05.2020,12:00:00,321.610,323.000,321.270,322.520,3311765
AAPL,NASDAQ,28.05.2020,13:00:00,322.436,323.350,322.210,322.400,2442016
AAPL,NASDAQ,28.05.2020,14:00:00,322.505,322.855,321.750,322.177,2190617
AAPL,NASDAQ,28.05.2020,15:00:00,322.320,323.440,317.560,318.400,6075815
AAPL,NASDAQ,28.05.2020,16:00:00,318.230,319.500,318.215,319.390,3464084
AAPL,NASDAQ,28.05.2020,17:00:00,319.180,319.400,319.000,319.400,18522
AAPL,NASDAQ,29.05.2020,18:00:00,319.190,319.190,318.500,318.890,12575
AAPL,NASDAQ,29.05.2020,08:00:00,320.530,321.250,319.350,319.610,76754
AAPL,NASDAQ,29.05.2020,09:00:00,319.440,320.000,318.000,318.260,2859762
AAPL,NASDAQ,29.05.2020,10:00:00,318.340,318.780,316.470,318.390,3480864
AAPL,NASDAQ,29.05.2020,11:00:00,318.080,319.162,316.970,319.060,2457484
AAPL,NASDAQ,29.05.2020,12:00:00,319.060,319.550,317.070,319.370,2680104
AAPL,NASDAQ,29.05.2020,13:00:00,319.060,319.580,318.270,318.940,1547592
AAPL,NASDAQ,29.05.2020,14:00:00,318.810,320.260,316.540,319.620,4067936
AAPL,NASDAQ,29.05.2020,15:00:00,319.830,321.150,318.650,318.670,6039815
AAPL,NASDAQ,29.05.2020,16:00:00,317.910,319.250,317.720,319.250,7301822
AAPL,NASDAQ,29.05.2020,17:00:00,319.300,319.480,319.090,319.090,31658
AAPL,NASDAQ,01.06.2020,18:00:00,319.020,319.020,318.860,318.900,11882
AAPL,NASDAQ,01.06.2020,08:00:00,317.500,317.850,316.500,317.200,101446
AAPL,NASDAQ,01.06.2020,09:00:00,317.120,320.490,316.520,320.310,2765209
AAPL,NASDAQ,01.06.2020,10:00:00,320.190,321.710,319.850,320.870,3571314
AAPL,NASDAQ,01.06.2020,11:00:00,320.750,320.860,319.700,320.696,1593525
AAPL,NASDAQ,01.06.2020,12:00:00,320.700,321.191,320.250,320.960,1299414
AAPL,NASDAQ,01.06.2020,13:00:00,320.910,322.350,320.900,322.080,1789124
AAPL,NASDAQ,01.06.2020,14:00:00,321.970,322.230,321.380,322.149,1358593
AAPL,NASDAQ,01.06.2020,15:00:00,322.260,322.350,321.310,321.970,2393614
AAPL,NASDAQ,01.06.2020,16:00:00,321.850,322.000,320.902,322.000,766865
AAPL,NASDAQ,01.06.2020,17:00:00,322.000,322.090,321.900,322.050,8153
AAPL,NASDAQ,02.06.2020,18:00:00,322.000,322.010,321.760,321.900,7969
AAPL,NASDAQ,02.06.2020,08:00:00,321.000,321.550,320.200,320.930,131098
AAPL,NASDAQ,02.06.2020,09:00:00,320.900,322.470,320.500,321.000,2704235
AAPL,NASDAQ,02.06.2020,10:00:00,321.050,322.300,320.170,320.551,2921876
AAPL,NASDAQ,02.06.2020,11:00:00,320.480,320.550,318.930,319.635,2559303
AAPL,NASDAQ,02.06.2020,12:00:00,319.710,321.080,319.650,321.080,1151990
AAPL,NASDAQ,02.06.2020,13:00:00,321.080,322.200,320.980,321.776,1585867
AAPL,NASDAQ,02.06.2020,14:00:00,321.750,322.310,321.280,322.090,1480757
AAPL,NASDAQ,02.06.2020,15:00:00,321.990,323.080,321.310,323.080,2850058
AAPL,NASDAQ,02.06.2020,16:00:00,323.410,323.420,320.606,323.130,1891072
AAPL,NASDAQ,02.06.2020,17:00:00,323.100,323.200,323.050,323.100,28891
AAPL,NASDAQ,03.06.2020,18:00:00,323.100,323.190,323.020,323.060,8511
AAPL,NASDAQ,03.06.2020,08:00:00,324.900,325.130,323.500,324.180,97533
AAPL,NASDAQ,03.06.2020,09:00:00,324.030,325.010,322.460,324.640,3415932
AAPL,NASDAQ,03.06.2020,10:00:00,324.450,324.830,323.060,324.060,2770275
AAPL,NASDAQ,03.06.2020,11:00:00,323.910,324.590,323.340,323.520,1808939
AAPL,NASDAQ,03.06.2020,12:00:00,323.650,323.940,322.300,323.340,1803425
AAPL,NASDAQ,03.06.2020,13:00:00,323.310,324.410,323.150,323.920,1539179
AAPL,NASDAQ,03.06.2020,14:00:00,323.970,325.000,323.860,324.740,2423759
AAPL,NASDAQ,03.06.2020,15:00:00,324.533,326.200,324.250,325.060,4649631
AAPL,NASDAQ,03.06.2020,16:00:00,325.120,325.120,324.115,324.750,2516203
AAPL,NASDAQ,03.06.2020,17:00:00,324.780,324.890,324.670,324.890,2985
AAPL,NASDAQ,04.06.2020,18:00:00,324.750,324.750,324.420,324.550,5904
